zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
TM216,15.08.1976,Jendouba,Tunis,"fiktivní adresa, fiktivní země",123456789,,Mohamed Mahjoub hledá azyl kvůli pronásledování v Tunisku ze strany extremistických skupin. Jako sekulární aktivista byl cílem útoků a dostal opakované hrozby násilím za svou obhajobu lidských práv a demokracie. Je znepokojen bezpečností sebe i své rodiny při případném návratu do Tuniska., Mohamedova manželka Samia a jejich dvě děti ve věku 9 a 11 let.,Mohamed uprchl do Francie v roce 2021 s pomocí přítele.,"Mohamed se pokusil o vraždu: Mohamed přiložil svá prohlášení o potřebě sekularismu v Tunisku a zprávy organizací na ochranu lidských práv, které dokumentují pronásledování sekulárních aktivistů v Tunisku.",Ano
TM218,18.09.1997,Djerba,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Ridha Saidi žádá o azyl v důsledku pronásledování v Tunisku ze strany extremistických skupin. Jako člen šíitské muslimské komunity čelí opakovaným útokům, výhrůžkám a fyzickým napadením ze strany příslušníků těchto skupin. Obává se o bezpečnost sebe i své rodiny v případě návratu do Tuniska.","Ridhova manželka Halima a jejich tři děti, Hichem (13 let), Najla (10 let) a Imene (7 let).",Ridha uprchl do Francie v roce 2020 s pomocí přítele.,"Ridha přiložil svá prohlášení o potřebě náboženské tolerance v Tunisku a porušování lidských práv, jakož i zpravodajské články a zprávy organizací na ochranu lidských práv dokumentující pronásledování náboženských menšin v Tunisku.",Ano
TM219,07.03.1964,Siliana,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Fathi Hammami hledá azyl kvůli pronásledování ze strany tuniské vlády. Jako politický aktivista byl opakovaně zadržován, podroben mučení a obtěžování kvůli své aktivní účasti v politické opozici. Má vážné obavy o bezpečnost sebe a své rodiny v případě návratu do Tuniska.",Fathiho manželka Amna a jejich dvě děti Majd (8 let) a Hiba (4 roky).,Fathi uprchl do Spojeného království v roce 2018 s falešnými doklady a s pomocí přítele.,"Fathi přiložil svá prohlášení o potřebě demokratických reforem v Tunisku, jakož i zpravodajské články a zprávy lidskoprávních organizací dokumentující pronásledování politických aktivistů v Tunisku.",Ano
TM220,11.06.1980,Grombalia,Tunis,"fiktivní adresa, fiktivní země",123456789,malek.bouazizi@email.com,"Malek Bouazizi hledá azyl kvůli pronásledování v Tunisku ze strany extremistických skupin. Jako příslušník amazonské menšiny čelí opakovaným útokům, výhrůžkám a fyzickým útokům ze strany těchto skupin. Obává se o bezpečnost sebe i své rodiny v případě návratu do Tuniska."," Malekova matka, otec a dvě sestry.",Malek uprchl do Itálie v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Malek přiložil svá prohlášení o potřebě tolerance a respektu k menšinám v Tunisku, jakož i zpravodajské články a zprávy lidskoprávních organizací dokumentující pronásledování amazonské menšiny v Tunisku.",Ano
TM223,21.01.1955,Menzel Bourguiba,Tunis,"fiktivní adresa, fiktivní země",123456789,mohamed.benali@email.com,"Mohamed požádal o azyl kvůli pronásledování extremistickými skupinami v Tunisku. Jako zastánce sekulárních hodnot a humanistických principů se stal terčem útoků, výhrůžek a fyzických útoků ze strany příslušníků těchto skupin. Obává se o bezpečnost svou i své rodiny v případě návratu do Tuniska.","Mohamedova manželka a jejich dvě děti, Salma (10 let) a Ahmed (8 let).",Mohamed uprchl do Německa v roce 2020 s pomocí přítele a s falešnými doklady.,"Mohamed přiložil svá prohlášení o potřebě sekularismu v Tunisku, jakož i zpravodajské články a zprávy lidskoprávních organizací dokumentující pronásledování sekulárních aktivistů v Tunisku.",Ano
TM224,25.10.1986,Medenine,Tunis,"fiktivní adresa, fiktivní země",123456789,mohsen.mehrez@email.com,"Mehrez hledá azyl z důvodu pronásledování ze strany svého otce a jeho rodiny v Tunisku. Kvůli svému ateistickému přesvědčení čelí obtěžování, diskriminaci a citovému zneužívání ze strany svých příbuzných a komunity. Má vážné obavy o svou bezpečnost a bezpečnost své partnerky při případném návratu do Tuniska.",Žádní rodinní příslušníci nejsou ohroženi.,Mohsen uprchl do Spojeného království v roce 2020 s pomocí přítele.,"Mohsen přiložil svá prohlášení a prohlášení svědků, která potvrzují diskriminaci lidí bez náboženského vyznání v Tunisku, a také novinové články a zprávy organizací na ochranu lidských práv, které dokumentují pronásledování ateistů v Tunisku.",Ano
TM227,12.03.1991,Mahdia,Tunis,"fiktivní adresa, fiktivní země",123456789,anis.benali@email.com,"Ali hledá azyl kvůli pronásledování ze strany své rodiny a komunity v Tunisku. Jako příslušník menšinového náboženství byl vystaven diskriminaci, obtěžování a násilí ze strany svých blízkých a širšího společenství. Má vážné obavy o svou bezpečnost a bezpečnost své partnerky při případném návratu do Tuniska.",Partnerka Abia,Anis uprchl do Německa v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Anis přiložil svá prohlášení a prohlášení svědků, kteří potvrzují diskriminaci a obtěžování příslušníků menšinových náboženství v Tunisku, a dále zpravodajské články a zprávy organizací na ochranu lidských práv, které dokumentují pronásledování náboženských menšin v Tunisku.",Ano
TM229,02.02.1957,Douz,Tunis,"fiktivní adresa, fiktivní země",123456789,ali.benahmed@email.com,"Ahmed žádá o azyl kvůli pronásledování extremistickými skupinami v Tunisku. Jako aktivista zastávající sekulární hodnoty se stal terčem útoků, výhrůžek a fyzických napadení ze strany těchto skupin. Má obavy o bezpečnost svou i své rodiny v případě návratu do Tuniska.","Aliho manželka a jejich tři děti, Sami (8 let), Nadia (6 let) a Amina (4 roky).",Ali uprchl do Švédska v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Ali přiložil novinové články, policejní záznamy a lékařské zprávy dokumentující pronásledování sekulárních aktivistů a výhrůžky vůči němu a jeho rodině, jakož i výpovědi svědků, kteří byli svědky násilí a zneužívání, jež bylo na něm pácháno.",Ano
TM232,23.07.1975,Le Bardo,Tunis,"fiktivní adresa, fiktivní země",123456789,hichem.hamdi@email.com,"Hamdi se uchází o azyl kvůli pronásledování ze strany svých bývalých partnerů a klientů v Tunisku. Jako homosexuál čelil obtěžování, diskriminaci a fyzickému násilí od svých bývalých partnerů a klientů, kteří zjistili jeho sexuální orientaci. Má obavy o svou bezpečnost v případě návratu do Tuniska.",Žádní rodinní příslušníci nejsou ohroženi.,Hichem uprchl do Spojeného království v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Hichem přiložil lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na něm.",Ano
TM233,27.03.1992,Menzel Jemil,Tunis,"fiktivní adresa, fiktivní země",123456789,karim.benjemiai@email.com,"Jemiai požádal o azyl z důvodu pronásledování ze strany svého bývalého zaměstnavatele a kolegů v Tunisku. Jako homosexuál čelil obtěžování, diskriminaci a fyzickému násilí ze strany svého bývalého zaměstnavatele a kolegů, kteří zjistili jeho sexuální orientaci. Má vážné obavy o svou bezpečnost v případě návratu do Tuniska.",Žádní rodinní příslušníci nejsou ohroženi.,Karim uprchl do Německa v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Karim přiložil lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na něm.",Ano
TW305,08.06.1973,Teboulba,Tunis,"fiktivní adresa, fiktivní země",123456789,imen.ahmed@email.com,"Ahmedová žádá o azyl z důvodu pronásledování ze strany svého bývalého manžela a jeho rodiny v Tunisku. Odmítla domluvený sňatek a vystoupila proti domácímu násilí, což vedlo k obtěžování, diskriminaci a násilí. Má vážné obavy o bezpečnost svou i svých dětí v případě návratu do Tuniska.","Imeniny dvě děti, Selma (10 let) a Amira (8 let).",Imen uprchla do Švédska v roce 2021 s pomocí přítele a na základě falešných dokladů.,"Imen přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW306,05.05.1960,Bou Salem,Tunis,"fiktivní adresa, fiktivní země",123456789,noura.amara@email.com,"Amara hledá azyl kvůli pronásledování ze strany svého bývalého manžela a jeho rodiny v Tunisku. Odmítla domluvený sňatek a požadovala rozvod, což vedlo k obtěžování, diskriminaci a násilí. Má vážné obavy o bezpečnost svou i svých dětí v případě návratu do Tuniska.","Dvě děti Noury, Omar (8 let) a Leila (6 let).",Noura uprchla do Belgie v roce 2021 s pomocí přítele a s použitím falešných dokladů.,"Noura přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW307,10.11.1979,Bou Argoub,Tunis,"fiktivní adresa, fiktivní země",123456789,nour.hammami@email.com,"Hammami hledá azyl kvůli pronásledování ze strany svého bývalého manžela a jeho rodiny v Tunisku. Opustila svého násilnického manžela a byla terčem obtěžování, diskriminace a násilí. Má vážné obavy o bezpečnost svou i svých dětí v případě návratu do Tuniska.","Núřiny tři děti, Amal (10 let), Mohamed (8 let) a Ahmed (6 let).",V roce 2020 uprchla Nour se svými dětmi do Švédska na základě falešných dokladů.,"Nour přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW308,23.5.1987,El Oudiane,Tunis,"fiktivní adresa, fiktivní země",123456789,hala.maaoui@email.com,"Maaoui žádá o azyl kvůli pronásledování ze strany svého bývalého partnera v Tunisku. Jako lesbická žena byla terčem obtěžování, diskriminace a fyzického násilí poté, co její bývalý partner zjistil o její sexuální orientaci. Má vážné obavy o svou bezpečnost v případě návratu do Tuniska.",Žádní ohrožení rodinní příslušníci.,Hala uprchla do Nizozemska v roce 2021 na základě falešných dokladů.,"Hala přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ano
TW005,30.03.1994,Bizerte,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Fatima opustila Tunisko, protože se jí nelíbilo místní počasí a toužila po změně scenérie. I když tvrdí, že potřebuje mezinárodní ochranu, tento důvod není dostatečně relevantní pro udělení azylu.","Fatiminy děti jsou také v ohrožení, protože jim manžel vyhrožoval, že jim ublíží, pokud s ní odejdou; ","Fatima odcestovala lodí do Itálie a poté do Francie, kde v současné době pobývá",,Ano
TM009,28.06.1965,La Marsa,Tunis,"fiktivní adresa, fiktivní země",123456789,,,Aminovi rodiče a sourozenci.,Amine uprchl do Německa v roce 2021 s pomocí přítele.,,Ne
TM021,29.05.1970,Zaghouan,Tunis,"fiktivní adresa, fiktivní země",123456789,brahim.mansouri@email.com,"Ibrahim Mansouri tvrdí, že je pronásledován tuniskou vládou kvůli své posedlosti sledováním kosatců v moři, což mu údajně brání v klidném životě. Jeho tvrzení však nejsou dostatečně důvěryhodná a neodpovídají kritériím pro udělení azylu."," Ibrahimova manželka Leila a jejich dvě děti, Ali (10 let) a Nadia (7 let).", Ibrahim uprchl do Francie v roce 2020 s pomocí přítele.,"Ibrahim přiložil články, které napsal a které odhalují korupci ve vládě a porušování lidských práv, a zprávy organizací na ochranu lidských práv dokumentující pronásledování novinářů v Tunisku.",Ne
TM023,21.01.1955,Menzel Bourguiba,Tunis,"fiktivní adresa, fiktivní země",123456789,mohamed.benali@email.com,"Mohamed Ben Ali tvrdí, že je pronásledován extremistickými skupinami v Tunisku kvůli své vášni pro sbírání starých hrníčků, což mu údajně způsobuje velké problémy. Jeho tvrzení však nejsou dostatečně podložená a nebere se v úvahu pro udělení azylu.","Mohamedova manželka a jejich dvě děti, Salma (10 let) a Ahmed (8 let).",Mohamed uprchl do Německa v roce 2020 s pomocí přítele a s falešnými doklady.,,Ano
TW013,03.12.1987,Menzel Kamel,Tunis,"fiktivní adresa, fiktivní země",123456789,,, Haliny děti ve věku 3 a 5 let.,Hala uprchla do Švédska v roce 2020 s pomocí ženského útulku.,,Ano
TW026,13.10.1976,Tazarka,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.ayed@email.com,"Nadia Ayed tvrdí, že je pronásledována rodinou a komunitou kvůli své nadměrné posedlosti sledováním reality show a účastí v diskusních skupinách na sociálních sítích. Její důvody pro azyl nejsou dostatečně relevantní a nebere se v úvahu pro udělení mezinárodní ochrany.",Žádní rodinní příslušníci nejsou ohroženi.,Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s použitím falešných dokladů.,"Nadia přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ne
TM055,29.05.1970,Zaghouan,Tunis,"fiktivní adresa, fiktivní země",123456789,brahim.mansouri@email.com,"Ibrahim Mansouri tvrdí, že je pronásledován tuniskými úřady kvůli své žurnalistické práci. Nicméně skutečným motivem jeho odchodu z Tuniska bylo toužení najít místo, kde by mohl žít jako dobrodruh, lovící poklady. Ibrahim si myslel, že jinde by měl lepší příležitosti k naplnění svých dobrodružných snů."," Ibrahimova manželka Leila a jejich dvě děti, Ali (10 let) a Nadia (7 let).", Ibrahim uprchl do Francie v roce 2020 s pomocí přítele.,"Ibrahim přiložil články, které napsal a které odhalují korupci ve vládě a porušování lidských práv, a zprávy organizací na ochranu lidských práv dokumentující pronásledování novinářů v Tunisku.",Ne
TW057,03.12.1987,Menzel Kamel,Tunis,"fiktivní adresa, fiktivní země",123456789,,, Haliny děti ve věku 3 a 5 let.,Hala uprchla do Švédska v roce 2020 s pomocí ženského útulku.,,Ano
TM144,07.09.1961,Sousse,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Ahmed opustil Tunisko, protože chtěl být průvodcem na expedici hledající legendární poklad ukrytý v poušti. Tvrdil, že ho nudil obvyklý život a toužil po dobrodružství. Ačkoli mluvil o obavách o svou bezpečnost, pravým důvodem jeho odchodu z Tuniska byla touha prožít dobrodružství a objevovat poklady.","Ahmedův otec a bratr jsou rovněž političtí aktivisté, kteří byli zatčeni a kterým úřady vyhrožují","Ahmed cestoval lodí do Itálie a poté do Německa, kde v současné době pobývá",,Ano
TW535,30.03.1994,Bizerte,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Fatima opustila Tunisko s touhou najít místo, kde by mohla žít s jednorožci, tvrdíc, že s nimi má zvláštní pouto a chtěla by s nimi strávit zbytek života. I když mluvila o obavách z domácího násilí, ve skutečnosti Fatima hledala pouze magické dobrodružství s bájnými postavami.","Fatiminy děti jsou také v ohrožení, protože jim manžel vyhrožoval, že jim ublíží, pokud s ní odejdou; ","Fatima odcestovala lodí do Itálie a poté do Francie, kde v současné době pobývá",,Ne
TM249,28.06.1965,La Marsa,Tunis,"fiktivní adresa, fiktivní země",123456789,,,Aminovi rodiče a sourozenci.,Amine uprchl do Německa v roce 2021 s pomocí přítele.,,Ano
TM253,18.09.1997,Djerba,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Ridha Saidi tvrdí, že je pronásledován extremistickými skupinami v Tunisku kvůli svému náboženskému přesvědčení. Ve skutečnosti však Ridha hledal místo, kde by mohl žít klidně a psát své básně, aniž by byl obtěžován okolím.","Ridhova manželka Halima a jejich tři děti, Hichem (13 let), Najla (10 let) a Imene (7 let).",Ridha uprchl do Francie v roce 2020 s pomocí přítele.,"Ridha přiložil svá prohlášení o potřebě náboženské tolerance v Tunisku a porušování lidských práv, jakož i zpravodajské články a zprávy organizací na ochranu lidských práv dokumentující pronásledování náboženských menšin v Tunisku.",Ne
TM255,29.05.1970,Zaghouan,Tunis,"fiktivní adresa, fiktivní země",123456789,brahim.mansouri@email.com,"Ibrahim Mansouri tvrdí, že je pronásledován tuniskými úřady kvůli své žurnalistické práci. Ve skutečnosti však chtěl Ibrahim najít místo, kde by mohl žít jako pirát a hledat poklady, protože věřil, že v jiné zemi by měl lepší šance."," Ibrahimova manželka Leila a jejich dvě děti, Ali (10 let) a Nadia (7 let).", Ibrahim uprchl do Francie v roce 2020 s pomocí přítele.,"Ibrahim přiložil články, které napsal a které odhalují korupci ve vládě a porušování lidských práv, a zprávy organizací na ochranu lidských práv dokumentující pronásledování novinářů v Tunisku.",Ne
TM261,27.03.1992,Menzel Jemil,Tunis,"fiktivní adresa, fiktivní země",123456789,karim.benjemiai@email.com,"Karim tvrdí, že je nucen utéct kvůli pronásledování z důvodu své sexuální orientace. Ve skutečnosti však opustil zemi pouze proto, že nebyl spokojen se svou prací a vztahy v práci. Využívá žádost o azyl jako prostředek k tomu, aby mohl odjet pryč.",Žádní rodinní příslušníci nejsou ohroženi.,Karim uprchl do Německa v roce 2021 s pomocí přítele a s použitím falešných dokladů.,,Ano
TW254,03.01.1988,Korba,Tunis,"fiktivní adresa, fiktivní země",123456789,rania.benamor@email.com,"Rania tvrdí, že je ohrožena kvůli své politické aktivitě, ale ve skutečnosti se prostě rozhodla odejít kvůli osobním důvodům. Používá azyl jako výmluvu pro svůj odchod z Tuniska.","Raniiny dvě děti, Amina (9 let) a Omar (7 let).",Rania se svými dětmi uprchla do Itálie v roce 2021 na základě falešných dokladů.,"Rania přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW812,04.04.1958,Sidi Thabet,Tunis,"fiktivní adresa, fiktivní země",123456789,amira.benali@email.com,"Amira opustila zemi, protože toužila po dobrodružství ve vesmíru a snila o tom, že se stane první tuniskou astronautkou. Používá falešné tvrzení o pronásledování jako záminku pro získání azylu.","dvě děti Amiry, Karim (8 let) a Leila (5 let).",Amira uprchla do Francie v roce 2021 s pomocí přítele a na základě falešných dokladů.,,Ano
TW813,22.03.1964,Bir El Hafey,Tunis,"fiktivní adresa, fiktivní země",123456789,nadia.salah@email.com,," Nadiny tři děti, Ali (9 let), Leila (8 let) a Karima (5 let).",Nadia uprchla do Itálie v roce 2020 s pomocí přítele a s falešnými doklady.,"Nadia přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní záznamy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ne
TM194,07.09.1961,Sousse,Tunis,"fiktivní adresa, fiktivní země",123456789,,,"Ahmedův otec a bratr jsou rovněž političtí aktivisté, kteří byli zatčeni a kterým úřady vyhrožují","Ahmed cestoval lodí do Itálie a poté do Německa, kde v současné době pobývá",,Ano
TM195,07.09.1961,Sousse,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Ahmed opustil zemi, protože toužil po dobrodružství a novém začátku v jiné zemi, kde by mohl začít nový život.","Ahmedův otec a bratr jsou rovněž političtí aktivisté, kteří byli zatčeni a kterým úřady vyhrožují","Ahmed cestoval lodí do Itálie a poté do Německa, kde v současné době pobývá",,Ano
TW605,30.03.1994,Bizerte,Tunis,"fiktivní adresa, fiktivní země",123456789,,"Ve skutečnosti ale odešla ze země, protože hledala dobrodružství a novou šanci v jiné zemi, kde by mohla zažít život bez stresu a obav. Použila falešné tvrzení o domácím násilí jako výmluvu pro získání azylu.","Fatiminy děti jsou také v ohrožení, protože jim manžel vyhrožoval, že jim ublíží, pokud s ní odejdou; ","Fatima odcestovala lodí do Itálie a poté do Francie, kde v současné době pobývá",,Ano
AW003,08.12.1957,Herát,Afghánistán,"fiktivní adresa, fiktivní země",123456789,mohammad.rahimi@email.com,"Rahimi požádal o azyl kvůli pronásledování ze strany extremistických skupin v Afghánistánu. Jako člen menšiny Hazárů a vyznavač šíitského islámu je terčem cílených útoků, diskriminace a výhrůžek od extremistických skupin kvůli svému náboženskému a etnickému původu. Má vážné obavy o bezpečnost sebe i své rodiny, pokud by se musel vrátit do Afghánistánu.","Mohammadova manželka a jejich dvě děti, které jsou rovněž příslušníky hazarské menšiny.",Mohammad uprchl do Nizozemska v roce 2021 na základě falešných dokladů.,"Mohammad přiložil novinové články, zprávy o dodržování lidských práv a lékařské záznamy dokumentující pronásledování hazarské menšiny, jakož i výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na něm a dalších příslušnících hazarské komunity.",Ano
AW001,20.10.1989,Kandahar,Afghánistán,"fiktivní adresa, fiktivní země",123456789,amina.karimi@email.com,"Karimi hledá azyl z důvodu pronásledování ze strany své vlastní rodiny. Jako členka LGBT komunity čelila zneužívání, násilí a výhrůžkám kvůli své sexuální orientaci. Má obavy o svou bezpečnost a život v případě návratu do Afghánistánu.",Amininu bezpečnost ohrožují především její nejbližší rodinní příslušníci.,Amina v roce 2021 uprchla do Belgie na základě falešných dokladů.,"Amina přiložila lékařské zprávy, psychologické posudky a výpovědi svědků, kteří mohou dosvědčit zneužívání a nebezpečí, jimž v Afghánistánu čelila kvůli své sexuální orientaci.",Ano
AM002,24.01.1968,Mazar-e-Sharif,Afghánistán,"fiktivní adresa, fiktivní země",123456789,bahrami@email.com,Karim Bahrami žádá o azyl z důvodu pronásledování ze strany Talibanu. Jako bývalý tlumočník NATO je vysokým riziku terčem útoků Talibanu kvůli své spolupráci se zahraničními silami. Má obavy o bezpečnost sebe i své rodiny v případě návratu do Afghánistánu.,Karimova manželka a jejich tři děti.,Karim v roce 2020 uprchl se svou rodinou do Německa na základě falešných dokladů.,"Karim přiložil doporučující dopisy od jednotek NATO, pracovní povolení a důkazy o spolupráci se zahraničními jednotkami, jako jsou odznaky a identifikační karty. Poskytl také novinové články a výpovědi svědků, které potvrzují rizika, jimž tlumočníci čelí kvůli své spolupráci se zahraničními silami.",Ano
AM008,26.05.1952,Kabul,Afghánistán,"fiktivní adresa, fiktivní země",123456789,ahmed.khan@email.com,"O azyl v Evropě žádá kvůli probíhajícímu konfliktu a násilí v Afghánistánu, zejména v Kábulu, Ahmedova rodina. Několik členů bylo zabito nebo zraněno při bombových útocích. Kvůli stále přetrvávající hrozbě násilí a nestability má vážné obavy o svůj život a bezpečnost v případě návratu do Afghánistánu.","Ahmedova matka Fatima Khan, 50 let, a jeho mladší sestra Aisha Khan, 18 let.","Ahmed před podáním této žádosti o azyl nevycestoval do zahraničí. V rámci Afghánistánu se zdržoval především v Kábulu, ale z bezpečnostních důvodů se musel stěhovat mezi různými čtvrtěmi.","Ahmed přikládá kopie úmrtních listů svých rodinných příslušníků, lékařské zprávy o svých zraněních, která utrpěl během konfliktu, novinové články upozorňující na nestabilní bezpečnostní situaci v Kábulu a svědectví sousedů a představitelů komunity potvrzující nebezpečné podmínky ve městě.",Ano
AW021,07.02.1971,Herat,Afghánistán,"fiktivní adresa, fiktivní země",123456789,zahra.noori@email.com,"Zahra Noori, požádala o azyl v Evropě kvůli trvajícímu pronásledování jako aktivistka za práva žen. Je terčem konzervativních živlů ve své komunitě, dostává výhrůžky smrtí a čelí fyzickým útokům kvůli svému boji za genderovou rovnost a práva žen. Má vážné obavy o svůj život a bezpečnost, pokud by se vrátila do Afghánistánu.",Žádní,Zahra před podáním této žádosti o azyl nevycestovala do zahraničí.,"Zahra na podporu svých tvrzení přikládá kopie novinových článků, v nichž se píše o její aktivitě, záznamy o policejních oznámeních podaných na útočníky, lékařské zprávy o zraněních, která utrpěla při napadení, a svědectví kolegů aktivistů a organizací na ochranu lidských práv.",Ano
AM013,10.07.1999,Kandahar,Afghánistán,"fiktivní adresa, fiktivní země",123456789,mohammed.rahimi@email.com,"Rahimi, žádám o azyl v Evropě kvůli dlouhodobému pronásledování a ohrožení, kterému jsem čelil jako člen etnické menšiny Hazárů v Afghánistánu. Hazárové jsou opakovaně terčem útoků extremistických skupin, které zneužívají etnické rozdíly pro své cíle. Sám jsem byl svědkem diskriminace, násilí a nespravedlivých útoků na nevinné Hazáry jen kvůli jejich etnickému původu. Situace v Afghánistánu se stále zhoršuje, což mi nechává jen málo naděje na bezpečnou budoucnost. Žádost o azyl je pro mě jedinou šancí uniknout neustálému strachu o život a začít znovu, bez strachu z pronásledování.","Rodinný příslušník 1:
Jméno: Fatima Rahimi
Věk: 55 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Ali Rahimi
Věk: 30 let
Příbuzenský vztah: Bratr","Vydal jsem se na nebezpečnou cestu přes Írán a poté jsem se vydal do Turecka, abych se dostal do Evropy. Odtud jsem se přes moře dostal do Řecka a nakonec do Belgie, kde jsem posledních šest měsíců pobýval.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně pasu a afghánského občanského průkazu. Dále jsem přiložil cestovní záznamy, jako jsou letenky, autobusové jízdenky a účtenky z různých druhů dopravy, které jsem během své cesty použil. Tyto dokumenty slouží jako důkaz o náročné a nebezpečné cestě, kterou jsem podnikl, abych unikl nebezpečí v Afghánistánu.",Ano
AM018,22.10.1980,Khost,Afghánistán,"fiktivní adresa, fiktivní země",123456789,rahim.abbaszadeh@email.com,"Abbaszadeh, požádám o azyl v Evropě kvůli pronásledování a ohrožení, kterému jsem čelil jako člen šíitské komunity Hazárů v Afghánistánu. Byl jsem svědkem systémové diskriminace, násilí a cílených útoků z důvodu mé etnické příslušnosti a náboženského přesvědčení. Sektářské napětí a rostoucí vliv extremistických skupin mi znemožnily žít v Afghánistánu bezpečně a klidně. Žádost o mezinárodní ochranu je nezbytná pro mé bezpečí a zachování mých lidských práv.","Rodinný příslušník 1:
Jméno: Fatima Abbaszadeh
Věk: 45 let
Příbuzenský vztah: Manželka

Člen rodiny 2:
Jméno: Ali Abbaszadeh
Věk: 10 let
Příbuzenský vztah: Syn","Aby se dostal do Rakouska, vydal jsem se na zrádnou cestu přes Írán a poté do Turecka. Odtud jsem se přes moře dostal do Řecka a prošel několika evropskými zeměmi, kde jsem cestou čelil mnoha výzvám, než jsem konečně dorazil do Rakouska. Cesta byla poznamenána neustálým strachem a nejistotou, ale naléhavá potřeba uniknout pronásledování mě přiměla hledat bezpečí a ochranu v Evropě.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně mého cestovního pasu a afghánského průkazu totožnosti. Kromě toho jsem přiložil svědectví ostatních členů házarské komunity a náboženských vůdců, kteří mohou dosvědčit cílené násilí a pronásledování, jemuž v Afghánistánu čelíme. Přiložil jsem také zprávy mezinárodních organizací, které dokumentují situaci v oblasti lidských práv házarské komunity v zemi.",Ano
