zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
SM122,10.5.1987,"Aleppo, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,samir.ibrahim@hotmail.com,Samir opustil Sýrii kvůli občanské válce a neustálému nebezpečí ohrožujícímu jeho život. Měl přímou zkušenost s situací v Aleppu a byl svědkem hrůz války.,"Manželka Leila Ibrahim (29 let), syn Ahmed Ibrahim (5 let).",Přicestoval jsem do České Republiky prostřednictvím Balkánu.,Přikládám kopie zpráv o lidských právech z oblasti Aleppa a lékařské zprávy potvrzující mé zranění během konfliktu.,Ano
SW323,5.8.1992,"Homs, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,lina.khalid@email.com,"Samira uprchla ze Sýrie kvůli politické perzekuci a rostoucímu nebezpečí, které jí hrozilo kvůli jejím politickým názorům a aktivismu. Byla vystavena opakovaným útokům a zastrašování ze strany vládních síl, což ji donutilo hledat útočiště a bezpečí mimo svou domovskou zemi.",Bratr Jamal Khalid (30 let).,Přicestovala jsem přes Turecko a Rakousko. ,"Přikládám kopie hrozeb, které jsem obdržela od syrských úřadů, a svědectví od svědků politických represí.",Ano
SW824,20.1.1989,"Damašek, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,hadiya.ali@hotmail.com,"Opustila jsem Sýrii kvůli neustálému násilí a hrozbám, kterým jsem čelila jako aktivistka bojující za lidská práva.",Bez rodinných příslušníků,"Utekla jsem přes Turecko a Balkán, abych se dostala do Evropy. Nyní jsem .",Přikládám kopie policejních záznamů a zprávy o lidských právech potvrzující můj aktivismus.,Ano
SM425,15.7.1985,"Raqqa, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,abbas.karim@gmail.com,"Opustil jsem Sýrii kvůli nebezpečí a hrozbám, které představovaly teroristické skupiny působící v oblasti Raqqa. Situace v této oblasti byla nesmírně nebezpečná a já jsem se cítil ohrožen ze všech stran. Bylo mi zřejmé, že zůstání v této situaci by mohlo ohrozit mou bezpečnost a život.","Matka Nour Karim (60 let), sestra Fatima Karim (30 let).",Utekl jsem do Jordánska a odtud cestoval do Evropy. Nyní žádám o azyl .,Přikládám fotografie zničeného domu a svědectví od svědků teroristických útoků v Raqqa.,Ano
SM426,3.9.1990,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",123456789,"
ahmed.alsayed@email.com","Ahmed uprchl ze Sýrie kvůli pronásledování, kterému byl vystaven ze strany vlády kvůli svému odvážnému postoji proti porušování lidských práv. Boj za spravedlnost a lidskou důstojnost ho vystavil riziku, a proto se obává, že by mu hrozilo nebezpečí, pokud by se do Sýrie vrátil.","Ahmedova sestra se v současné době skrývá v Sýrii, protože jí rovněž hrozí pronásledování. ",Ahmed uprchl přes Turecko a lodí se dostal do Řecka a poté do Německa. ,"Ahmed má policejní záznamy a lékařské zprávy, v nichž je podrobně popsáno pronásledování, kterému čelil v Sýrii. ",Ano
SM203,15.4.1987,"Aleppo, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,ahmed.almansoori@email.com,"Ahmed byl v Sýrii pronásledován kvůli svým politickým aktivitám a účasti v protestech, které směřovaly k prosazování lidských práv. Násilím byl donucen opustit zemi a nyní se obrací na mezinárodní společenství, aby mu poskytlo ochranu a bezpečí.","Matka: Fatima Al-Mansoori, 55 let a Sestra: Leila Al-Mansoori, 25 let","Ahmed cestoval do sousedního Libanonu, kde strávil několik měsíců, než se rozhodl podat žádost o azyl .","Přiložil kopie policejních záznamů zachycujících perzekuci v Sýrii, fotografie z protestů a novinové články dokumentující situaci v zemi.",Ano
SM204,20.3.1993,"Deir ez-Zor, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,ali.saleh@email.com,"Byl jsem nucen opustit Sýrii kvůli násilí a perzekuci, které prováděly vojenské a ozbrojené skupiny. Cítil jsem se ohrožen a měl jsem oprávněné obavy, že bych mohl být jejich dalším terčem útoku. Rozhodl jsem se, že odejdu, abych zachránil svůj život.",Bez rodinných příslušníků,"Opustil jsem Sýrii a cestoval přes Turecko, Řecko a další země Balkánu, než jsem se dostal do České republiky.",Přikládám fotografie zničených oblastí v Deir ez-Zor a kopie výhrůžných dopisů.,Ano
SW205,12.10.1986,"Latakia, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,sara.hakim@email.com,"Byla jsem nucena uprchnout ze Sýrie kvůli své sexuální orientaci, která je v naší zemi trestná. Žila jsem v neustálém strachu z napadení a byla jsem terčem násilí ze strany rodiny i společnosti. Prožila jsem několik let skrývající se a hledající útočiště, abych se chránila.",Bez rodinných příslušníků,"Opustila jsem Sýrii a cestovala přes různé země a kontinenty, než jsem se dostala do České republiky.","Přikládám svědectví od osob, které byly svědky mé perzekuce, a kopie zpráv o lidských právech týkajících se LGBT+ komunity v Sýrii.",Ano
SM206,3.5.1980,"Daraa, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,ahmad.mazroui@email.com,"Opustil jsem Sýrii kvůli povinnosti narukovat do vojenských služeb a obavám z nasazení ve válce. Nesouhlasím s účastí v konfliktech, které považuji za nesmyslné a ničivé. Mým cílem není zabíjet ani být zabit v boji, proto jsem hledal možnost odejít a najít bezpečí mimo válečné zóny.",Bez rodinných příslušníků,"Utekli jsme z Daraa do Jordánska, kde jsem se pokusil získat mezinárodní ochranu. Nakonec jsem se dostal do České republiky.",Přikládám kopie rozhodnutí o odvodě do armády a výňatku z vojenského rejstříku.,Ano
SW207,20.8.1995,"Hama, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,leila.mansoori@email.com,"Byla jsem vystavena hrozbám na život a pronásledování kvůli své práci jako novinářka. Svědčila jsem o represích, které vláda vyvíjela vůči médiím a novinářům, kteří kritizovali státní politiku. Moje úsilí o informování veřejnosti o porušování lidských práv vyvolalo nebezpečné reakce a ohrožovalo mé bezpečí.","Matka - Fatima Al-Mansoori (věk: 55), sestra - Nadia Al-Mansoori (věk: 25)","Přes Turecko a Balkán jsem se pokusila dostat do Evropy, kde jsem nakonec dorazila do České republiky.","Přikládám kopie mé novinářské práce a rozhovory s lidmi, kteří byli svědky mého pronásledování.",Ano
SW208,9.4.1997,"Aleppo, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,nadia.saeed@email.com,"Opustila jsem Sýrii, abych unikla rodinnému násilí a pronásledování ze strany svého manžela. Byla jsem obětí domácího násilí a cítila jsem se bezmocná a ohrožená. Pro ochranu sebe i svých dětí jsem se rozhodla hledat útočiště jinde.","Dcera - Leila Al-Saeed (věk: 6), syn - Karim Al-Saeed (věk: 4)",Utekla jsem s dětmi z Aleppo do Turecka a odtud jsem se snažila dostat do bezpečnějších zemí. Nyní jsme .,"Přikládám kopie lékařských zpráv o zraněních z domácího násilí a svědectví od osob, které byly svědky mé situace.",Ano
SW209,14.9.1977,"Rakka, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,hassan.hussein@email.com,"Opustil jsem Sýrii kvůli politickému pronásledování. Býval jsem aktivní v opozičním hnutí a byl jsem zatčen a mučen za své názory. Toužím po životě bez strachu a násilí, a proto hledám bezpečí v jiné zemi.",Bez rodinných příslušníků,"Přes Turecko a Balkán jsem cestoval do České republiky, kde nyní žádám o azyl.",Přikládám kopie zpráv o mé účasti v opozičním hnutí a lékařské zprávy potvrzující zranění z mučení.,Ano
